,Pokemon1,Pokemon2,HP1,Attack1,Defense1,Sp.Atk1,Sp.Def1,Speed1,HP2,Attack2,Defense2,Sp.Atk2,Sp.Def2,Speed2,Winner,Winner_Encode
49072,59,298,65,70,60,65,65,115,70,70,40,60,40,60,59,0
49073,679,723,80,70,40,100,60,145,59,59,58,90,70,73,679,0
49074,54,564,60,55,50,40,55,45,45,55,39,35,39,42,54,0
49075,624,684,38,30,85,55,65,30,59,74,50,35,50,35,684,1
49076,384,640,70,70,70,70,70,70,65,40,50,125,60,30,384,0
49077,108,725,55,130,115,50,50,75,41,56,40,62,44,71,108,0
49078,333,175,70,110,180,60,60,50,85,105,100,79,83,78,175,1
49079,279,348,80,120,70,110,70,80,45,90,20,65,20,65,279,0
49080,563,59,95,100,85,108,70,70,65,70,60,65,65,115,59,1
49081,797,456,50,160,110,160,110,110,30,42,118,42,88,30,797,0
49082,352,179,170,90,45,90,45,60,100,50,50,76,96,70,179,1
49083,439,565,53,51,53,61,56,40,60,85,69,60,69,77,565,1
49084,285,662,35,55,35,30,30,35,60,80,95,70,85,50,662,1
49085,575,5,50,53,48,53,48,64,39,52,43,60,50,65,5,1
49086,564,393,45,55,39,35,39,42,65,130,60,75,60,75,393,1
49087,160,117,41,64,45,50,50,50,90,55,75,60,75,30,160,0
49088,334,522,70,140,230,60,80,50,65,110,130,60,65,95,522,1
49089,708,719,100,150,120,120,100,90,56,61,65,48,45,38,708,0
49090,137,30,65,125,100,55,70,85,60,85,69,65,79,80,137,0
49091,722,91,40,45,40,62,60,60,52,65,55,58,62,60,91,1
49092,329,226,50,85,85,55,55,50,60,80,50,40,40,30,329,0
49093,550,733,70,90,90,135,90,125,38,35,40,27,25,35,550,0
49094,692,662,110,65,105,55,95,80,60,80,95,70,85,50,692,0
49095,461,26,60,69,95,69,95,36,55,81,60,50,70,97,26,1
49096,675,300,55,70,40,60,40,40,40,55,30,30,30,85,300,1
49097,606,395,60,100,89,55,69,112,95,23,48,23,48,23,606,0
49098,462,612,70,94,50,94,50,66,50,72,35,35,35,65,462,0
49099,756,647,82,80,86,85,75,72,60,60,50,40,50,75,647,1
49100,659,423,44,50,91,24,86,10,100,150,90,180,160,90,423,1
49101,797,151,50,160,110,160,110,110,70,60,125,115,70,55,797,0
49102,678,15,50,40,85,40,65,25,50,20,55,25,25,30,15,1
49103,796,561,50,100,150,100,150,50,55,55,45,63,45,45,796,0
49104,795,586,108,100,121,81,95,95,85,135,130,60,80,25,795,0
49105,369,299,73,100,60,100,60,65,90,100,60,90,60,80,299,1
49106,553,72,120,120,120,120,120,120,55,50,65,175,95,150,72,1
49107,130,545,30,45,55,70,55,85,150,100,120,100,120,90,545,1
49108,288,453,78,70,61,50,61,100,60,70,65,125,105,90,288,0
49109,452,588,40,30,35,50,70,55,67,57,55,77,55,114,588,1
49110,645,265,51,65,65,80,75,59,100,75,115,90,115,85,265,1
49111,48,651,75,80,70,65,75,90,70,135,105,60,105,20,48,0
49112,611,276,70,92,65,80,55,98,70,110,75,145,85,145,276,1
49113,551,82,100,100,100,100,100,100,55,95,115,45,45,35,551,0
49114,776,113,68,75,53,83,113,60,50,50,95,40,50,35,776,0
49115,794,649,126,131,95,131,98,99,55,75,60,75,60,103,649,1
49116,83,282,80,120,130,55,65,45,70,85,70,60,70,50,282,1
49117,206,138,55,70,55,40,55,85,65,155,120,65,90,105,138,1
49118,211,630,95,85,85,65,65,35,50,50,62,40,62,65,630,1
49119,622,755,65,90,115,45,115,58,62,48,66,59,57,49,622,0
49120,388,294,64,165,75,93,83,75,40,30,30,40,50,30,388,0
49121,157,576,90,85,100,95,125,85,75,98,63,98,63,101,576,1
49122,599,757,120,100,85,30,85,45,53,54,53,37,46,45,757,1
49123,233,682,80,185,115,40,105,75,65,125,60,95,60,105,682,1
49124,332,262,60,90,140,50,50,40,255,10,10,75,135,55,332,0
49125,210,231,55,45,45,25,25,15,20,10,230,10,230,5,210,0
49126,652,541,69,55,45,55,55,15,100,120,120,150,100,90,541,1
49127,307,679,68,85,65,165,135,100,80,70,40,100,60,145,679,1
49128,133,84,70,110,80,55,80,105,50,85,55,65,65,90,133,0
49129,88,697,95,75,180,130,80,30,92,105,90,125,90,98,697,1
49130,136,661,65,95,57,100,85,93,40,55,70,45,60,30,136,0
49131,764,354,71,73,88,120,89,59,70,100,70,105,75,40,764,0
49132,76,457,50,75,35,70,30,40,60,52,168,47,138,30,457,1
49133,780,396,85,110,76,65,82,56,50,50,50,50,50,50,780,0
49134,788,518,85,100,122,58,75,54,75,123,67,95,85,95,518,1
49135,296,669,80,70,70,90,100,70,50,30,55,65,55,20,296,0
49136,138,294,65,155,120,65,90,105,40,30,30,40,50,30,138,0
49137,313,546,80,80,80,55,55,90,150,120,100,120,100,90,546,1
49138,725,507,41,56,40,62,44,71,49,49,56,49,61,66,725,0
49139,474,742,150,80,44,90,54,80,123,100,62,97,81,68,474,0
49140,230,788,70,150,140,65,100,75,85,100,122,58,75,54,230,0
49141,526,233,85,80,70,135,75,90,80,185,115,40,105,75,526,0
49142,411,28,40,55,80,35,60,30,65,90,65,61,61,100,28,1
49143,202,432,90,75,75,90,100,70,50,95,90,95,90,180,432,1
49144,108,780,55,130,115,50,50,75,85,110,76,65,82,56,108,0
49145,434,627,75,89,85,55,65,36,74,108,133,83,65,32,434,0
49146,427,567,105,180,100,180,100,115,65,80,65,35,65,60,427,0
49147,141,489,95,125,79,60,100,81,100,5,5,15,65,30,141,0
49148,312,16,60,60,60,35,35,30,60,45,50,90,80,70,16,1
49149,165,381,106,150,70,194,120,140,75,125,100,70,80,45,165,0
49150,474,326,150,80,44,90,54,80,70,65,65,55,55,70,326,1
49151,243,553,75,105,75,105,75,45,120,120,120,120,120,120,553,1
49152,141,271,95,125,79,60,100,81,106,130,90,110,154,90,271,1
49153,129,267,80,92,65,65,80,68,70,84,70,65,70,51,129,0
49154,96,198,80,80,50,40,50,25,75,80,95,90,100,50,198,1
49155,201,773,70,100,115,30,65,30,67,58,57,81,67,101,773,1
49156,682,21,65,125,60,95,60,105,40,45,40,35,35,56,682,0
49157,565,300,60,85,69,60,69,77,40,55,30,30,30,85,300,1
49158,396,448,50,50,50,50,50,50,77,85,51,55,51,65,448,1
49159,323,208,50,20,40,20,40,20,75,75,55,105,85,30,208,1
49160,538,74,75,75,130,75,130,95,80,100,70,50,60,45,538,0
49161,562,374,75,75,60,83,60,60,43,80,65,50,35,35,562,0
49162,146,312,130,65,60,110,95,65,60,60,60,35,35,30,146,0
49163,226,798,60,80,50,40,40,30,80,110,60,150,130,70,798,1
49164,445,732,59,45,40,35,40,31,78,81,71,74,69,126,732,1
49165,706,421,79,105,70,145,80,101,80,130,100,160,120,110,421,1
49166,790,431,95,117,184,44,46,28,50,70,160,70,160,90,790,0
49167,726,389,54,63,52,83,56,97,20,40,90,30,90,25,726,0
49168,141,616,95,125,79,60,100,81,105,140,55,30,55,95,616,1
49169,158,246,90,90,85,125,90,100,65,80,140,40,70,70,158,0
49170,344,86,65,47,55,73,75,85,90,65,65,40,40,15,86,1
49171,245,754,65,40,70,80,140,70,101,72,72,99,89,29,245,0
49172,406,102,43,30,55,40,65,97,60,65,60,130,75,110,102,1
49173,153,736,60,115,105,65,70,80,62,50,58,73,54,72,153,0
49174,118,134,40,65,95,60,45,35,65,50,35,115,95,95,134,1
49175,106,121,85,73,70,73,115,67,105,130,120,45,45,40,106,0
49176,117,492,90,55,75,60,75,30,58,70,45,40,45,42,492,1
49177,87,37,95,75,110,100,80,30,90,92,87,75,85,76,37,1
49178,604,295,30,45,59,30,39,57,60,50,50,60,70,50,604,0
49179,440,76,64,66,68,81,76,50,50,75,35,70,30,40,440,0
49180,158,209,90,90,85,125,90,100,65,65,45,75,45,95,158,0
49181,227,729,90,120,75,60,60,45,85,56,77,50,77,78,729,1
49182,461,489,60,69,95,69,95,36,100,5,5,15,65,30,461,0
49183,449,155,45,65,34,40,34,45,80,135,85,70,95,150,155,1
49184,458,344,40,29,45,29,45,36,65,47,55,73,75,85,344,1
49185,133,158,70,110,80,55,80,105,90,90,85,125,90,100,133,0
49186,541,628,100,120,120,150,100,90,55,112,45,74,45,70,541,0
49187,612,486,50,72,35,35,35,65,67,89,116,79,116,33,612,0
49188,250,111,75,95,95,95,95,85,60,40,80,60,45,40,250,0
49189,127,478,55,65,95,95,45,85,60,60,60,105,105,105,478,1
49190,750,530,59,110,150,45,49,35,45,100,135,65,135,45,530,1
49191,752,378,60,50,150,50,150,60,66,41,77,61,87,23,752,0
49192,332,624,60,90,140,50,50,40,38,30,85,55,65,30,332,0
49193,515,683,110,85,95,80,95,50,77,120,90,60,90,48,515,0
49194,44,503,73,76,75,81,100,100,70,90,110,60,75,95,44,0
49195,534,281,50,65,107,105,107,86,50,70,50,50,50,40,534,0
49196,292,264,50,35,55,25,25,15,115,115,85,90,75,100,264,1
49197,297,97,40,40,50,30,30,30,105,105,75,65,100,50,97,1
49198,139,516,75,100,95,40,70,110,115,140,130,55,55,40,139,0
49199,335,780,30,40,55,40,55,60,85,110,76,65,82,56,780,1
49200,60,476,50,52,48,65,50,55,65,76,84,54,96,105,476,1
49201,48,435,75,80,70,65,75,90,95,109,105,75,85,56,48,0
49202,367,175,75,110,110,110,105,80,85,105,100,79,83,78,367,0
49203,442,594,40,55,30,30,30,60,85,105,85,40,50,40,442,0
49204,318,722,64,51,23,51,23,28,40,45,40,62,60,60,722,1
49205,434,626,75,89,85,55,65,36,54,78,103,53,45,22,434,0
49206,114,651,60,80,110,50,80,45,70,135,105,60,105,20,651,1
49207,95,22,90,70,80,70,95,70,63,60,55,50,50,71,22,1
49208,517,355,100,100,125,110,50,50,70,120,100,145,105,20,517,0
49209,524,207,75,95,125,45,75,95,30,30,30,30,30,30,524,0
49210,209,18,65,65,45,75,45,95,45,25,50,25,25,35,209,0
49211,368,555,73,115,60,60,60,90,45,45,55,45,55,63,368,0
49212,710,371,89,145,90,105,80,91,70,95,85,55,65,70,710,0
49213,354,603,70,100,70,105,75,40,75,103,80,70,80,92,603,1
49214,453,668,60,70,65,125,105,90,75,75,75,125,95,40,453,0
49215,393,536,65,130,60,75,60,75,50,65,107,105,107,86,536,1
49216,416,541,80,50,100,100,200,50,100,120,120,150,100,90,541,1
49217,563,438,95,100,85,108,70,70,76,104,71,104,71,108,438,1
49218,249,193,75,90,90,140,90,115,65,75,70,95,70,95,249,0
49219,546,332,150,120,100,120,100,90,60,90,140,50,50,40,546,0
49220,773,527,67,58,57,81,67,101,68,125,65,65,115,80,773,0
49221,201,548,70,100,115,30,65,30,80,80,80,80,80,80,548,1
49222,654,292,55,40,50,65,85,40,50,35,55,25,25,15,292,1
49223,506,383,74,100,72,90,72,46,95,60,79,100,125,81,383,1
49224,98,124,30,65,100,45,25,40,105,95,80,40,80,90,124,1
49225,504,35,48,61,40,61,40,50,55,47,52,40,40,41,504,0
49226,2,53,60,62,63,80,80,60,60,95,80,60,80,30,2,0
49227,410,698,95,145,130,120,90,120,55,85,55,50,55,60,410,0
49228,136,591,65,95,57,100,85,93,103,60,86,60,86,50,136,0
49229,38,689,46,57,40,40,40,50,70,83,50,37,50,60,689,1
49230,727,715,72,95,67,103,71,122,91,72,90,129,90,108,727,0
49231,584,62,55,75,85,25,25,15,40,80,35,35,45,70,62,1
49232,513,737,70,120,65,45,85,125,86,68,72,109,66,106,513,0
49233,69,427,25,20,15,105,55,90,105,180,100,180,100,115,427,1
49234,85,325,65,100,70,80,80,105,50,45,45,35,35,50,85,0
49235,471,25,111,83,68,92,82,39,30,56,35,25,35,72,25,1
49236,475,450,55,66,44,44,56,85,60,85,49,60,49,60,475,0
49237,175,475,85,105,100,79,83,78,55,66,44,44,56,85,475,1
49238,170,528,39,52,43,60,50,65,68,165,95,65,115,110,528,1
49239,760,82,72,105,115,54,86,68,55,95,115,45,45,35,760,0
49240,215,253,95,75,80,100,110,30,85,80,90,105,95,60,253,1
49241,545,732,150,100,120,100,120,90,78,81,71,74,69,126,732,1
49242,262,744,255,10,10,75,135,55,95,124,78,69,71,58,744,1
49243,434,382,75,89,85,55,65,36,20,15,20,10,55,80,434,0
49244,597,24,75,65,55,65,55,69,83,80,80,135,80,121,24,1
49245,641,421,110,65,75,125,85,30,80,130,100,160,120,110,421,1
49246,591,237,103,60,86,60,86,50,40,40,40,70,40,20,591,0
49247,403,100,55,104,105,94,75,52,30,35,30,100,35,80,100,1
49248,61,70,80,82,78,95,80,85,40,35,30,120,70,105,70,1
49249,328,442,50,85,125,85,115,20,40,55,30,30,30,60,442,1
49250,220,518,50,65,90,35,35,15,75,123,67,95,85,95,518,1
49251,391,743,99,68,83,72,87,51,67,82,62,46,48,43,391,0
49252,376,688,40,40,55,40,70,55,95,110,95,40,95,55,688,1
49253,536,50,50,65,107,105,107,86,60,65,70,85,75,40,536,0
49254,184,305,85,90,80,70,80,130,38,35,35,65,55,50,184,0
49255,477,790,65,136,94,54,96,135,95,117,184,44,46,28,477,0
49256,167,524,45,49,65,49,65,45,75,95,125,45,75,95,524,1
49257,456,753,30,42,118,42,88,30,78,52,60,63,65,23,456,0
49258,176,306,35,46,34,35,45,20,68,65,65,125,115,80,306,1
49259,654,404,55,40,50,65,85,40,55,84,105,114,75,52,404,1
49260,786,790,55,85,122,58,75,99,95,117,184,44,46,28,786,0
49261,659,788,44,50,91,24,86,10,85,100,122,58,75,54,788,1
49262,764,64,71,73,88,120,89,59,55,70,45,70,50,60,64,1
49263,635,755,75,95,60,65,60,115,62,48,66,59,57,49,635,0
49264,730,93,45,50,43,40,38,62,60,110,70,60,60,100,93,1
49265,39,652,61,72,57,55,55,65,69,55,45,55,55,15,39,0
49266,584,292,55,75,85,25,25,15,50,35,55,25,25,15,292,1
49267,115,761,50,120,53,35,110,87,50,60,60,60,60,30,115,0
49268,324,781,30,45,135,45,90,30,49,66,70,44,55,51,781,1
49269,424,40,100,150,140,100,90,90,81,102,77,85,75,85,424,0
49270,523,487,65,60,110,130,95,65,50,80,95,10,45,10,487,1
49271,366,99,75,70,90,70,105,80,50,95,180,85,45,70,366,0
49272,270,127,106,90,130,90,154,110,55,65,95,95,45,85,270,0
49273,67,191,65,65,65,50,50,90,55,40,85,80,105,40,67,0
49274,767,379,58,89,77,45,45,48,86,81,97,81,107,43,767,0
49275,143,798,130,85,80,85,95,60,80,110,60,150,130,70,798,1
49276,219,701,70,80,65,90,65,85,91,129,90,72,90,108,701,1
49277,138,96,65,155,120,65,90,105,80,80,50,40,50,25,138,0
49278,472,117,75,100,66,60,66,115,90,55,75,60,75,30,472,0
49279,49,48,45,50,55,75,65,30,75,80,70,65,75,90,48,1
49280,122,687,250,5,5,35,105,50,65,125,100,60,70,70,687,1
49281,522,376,65,110,130,60,65,95,40,40,55,40,70,55,522,0
49282,307,360,68,85,65,165,135,100,45,100,45,45,45,10,307,0
49283,195,9,70,55,55,80,60,45,78,104,78,159,115,100,9,1
49284,448,424,77,85,51,55,51,65,100,150,140,100,90,90,424,1
49285,465,400,60,45,70,45,90,95,90,60,70,75,70,45,465,0
49286,53,157,60,95,80,60,80,30,90,85,100,95,125,85,157,1
49287,527,644,68,125,65,65,115,80,36,50,50,65,60,44,527,0
49288,196,423,90,75,85,115,90,55,100,150,90,180,160,90,423,1
49289,21,161,40,45,40,35,35,56,61,84,65,70,70,70,161,1
49290,111,725,60,40,80,60,45,40,41,56,40,62,44,71,725,1
49291,708,422,100,150,120,120,100,90,100,100,90,150,140,90,422,1
49292,158,315,90,90,85,125,90,100,31,45,90,30,30,40,158,0
49293,525,665,110,130,80,70,60,80,65,85,70,75,70,40,525,0
49294,250,305,75,95,95,95,95,85,38,35,35,65,55,50,305,1
49295,519,521,75,95,67,125,95,83,86,76,86,116,56,95,521,1
49296,132,628,40,45,65,100,120,90,55,112,45,74,45,70,132,0
49297,577,405,76,25,45,67,55,24,100,90,130,45,65,55,405,1
49298,447,548,37,25,41,25,41,25,80,80,80,80,80,80,548,1
49299,465,279,60,45,70,45,90,95,80,120,70,110,70,80,465,0
49300,605,112,40,55,99,40,79,47,95,95,85,125,65,55,112,1
49301,648,544,80,100,70,60,70,95,110,160,110,80,110,100,544,1
49302,748,177,74,48,76,83,81,104,85,76,64,45,55,90,748,0
49303,167,610,45,49,65,49,65,45,70,60,75,110,75,90,610,1
49304,180,705,40,20,30,40,80,55,79,115,70,125,80,111,705,1
49305,40,578,81,102,77,85,75,85,116,55,85,107,95,29,40,0
49306,70,171,40,35,30,120,70,105,58,64,58,80,65,80,70,0
49307,370,800,70,55,65,95,85,70,80,110,120,130,90,70,800,1
49308,283,74,100,110,90,85,90,60,80,100,70,50,60,45,283,0
49309,43,463,38,41,40,50,65,65,30,30,42,30,42,70,463,1
49310,601,460,45,53,70,40,60,42,60,79,105,59,85,36,601,0
49311,383,595,95,60,79,100,125,81,105,140,95,55,65,45,383,0
49312,758,668,86,92,88,68,75,73,75,75,75,125,95,40,758,0
49313,724,296,75,69,72,114,100,104,80,70,70,90,100,70,724,0
49314,362,427,80,100,80,80,80,100,105,180,100,180,100,115,427,1
49315,584,542,55,75,85,25,25,15,90,120,100,150,120,100,542,1
49316,20,756,65,150,40,15,80,145,82,80,86,85,75,72,20,0
49317,50,266,60,65,70,85,75,40,50,64,50,45,50,41,266,1
49318,595,383,105,140,95,55,65,45,95,60,79,100,125,81,383,1
49319,415,672,80,100,200,50,100,50,46,87,60,30,40,57,672,1
49320,171,190,58,64,58,80,65,80,35,20,65,40,65,20,171,0
49321,208,21,75,75,55,105,85,30,40,45,40,35,35,56,21,1
49322,639,130,45,30,40,105,50,20,30,45,55,70,55,85,130,1
49323,639,452,45,30,40,105,50,20,40,30,35,50,70,55,452,1
49324,344,769,65,47,55,73,75,85,77,59,50,67,63,46,344,0
49325,799,262,80,160,60,170,130,80,255,10,10,75,135,55,799,0
49326,635,48,75,95,60,65,60,115,75,80,70,65,75,90,635,0
49327,376,193,40,40,55,40,70,55,65,75,70,95,70,95,193,1
49328,399,237,70,40,50,55,50,25,40,40,40,70,40,20,399,0
49329,34,363,75,100,110,45,55,65,50,85,40,85,40,35,34,0
49330,783,537,54,66,70,44,55,46,50,65,107,105,107,86,537,1
49331,745,671,75,80,60,65,90,102,60,55,90,145,90,80,671,1
49332,6,542,58,64,58,80,65,80,90,120,100,150,120,100,542,1
49333,83,604,80,120,130,55,65,45,30,45,59,30,39,57,83,0
49334,649,186,55,75,60,75,60,103,125,58,58,76,76,67,649,0
49335,195,627,70,55,55,80,60,45,74,108,133,83,65,32,195,0
49336,614,687,95,117,80,65,70,92,65,125,100,60,70,70,614,0
49337,264,136,115,115,85,90,75,100,65,95,57,100,85,93,264,0
49338,267,129,70,84,70,65,70,51,80,92,65,65,80,68,129,1
49339,1,227,45,49,49,65,65,45,90,120,75,60,60,45,227,1
49340,784,790,59,66,70,44,55,41,95,117,184,44,46,28,784,0
49341,766,623,62,55,52,109,94,109,72,58,80,103,80,97,766,0
49342,153,462,60,115,105,65,70,80,70,94,50,94,50,66,153,0
49343,63,108,65,105,60,60,70,95,55,130,115,50,50,75,63,0
49344,391,418,99,68,83,72,87,51,80,80,90,110,130,110,418,1
49345,220,371,50,65,90,35,35,15,70,95,85,55,65,70,371,1
49346,77,588,65,90,50,85,45,55,67,57,55,77,55,114,588,1
49347,717,346,100,128,90,77,77,128,70,43,53,43,53,40,717,0
49348,741,559,66,65,48,62,57,52,90,93,55,70,55,55,559,1
49349,49,72,45,50,55,75,65,30,55,50,65,175,95,150,72,1
49350,621,261,50,75,70,35,70,48,95,80,105,40,70,100,261,1
49351,519,476,75,95,67,125,95,83,65,76,84,54,96,105,476,1
49352,87,612,95,75,110,100,80,30,50,72,35,35,35,65,612,1
49353,628,385,55,112,45,74,45,70,60,90,70,60,120,40,628,0
49354,439,140,53,51,53,61,56,40,20,10,55,15,20,80,439,0
49355,700,281,91,90,129,90,72,108,50,70,50,50,50,40,700,0
49356,410,762,95,145,130,120,90,120,65,75,90,97,123,44,410,0
49357,291,669,60,70,50,100,50,65,50,30,55,65,55,20,291,0
49358,366,723,75,70,90,70,105,80,59,59,58,90,70,73,366,0
49359,168,41,60,62,80,63,80,60,70,45,48,60,65,35,168,0
49360,151,321,70,60,125,115,70,55,72,60,30,20,30,25,151,0
49361,659,77,44,50,91,24,86,10,65,90,50,85,45,55,659,0
49362,654,364,55,40,50,65,85,40,70,115,60,115,60,55,364,1
49363,264,595,115,115,85,90,75,100,105,140,95,55,65,45,264,0
49364,43,660,38,41,40,50,65,65,74,94,131,54,116,20,660,1
49365,663,76,60,100,115,70,85,90,50,75,35,70,30,40,663,0
49366,88,211,95,75,180,130,80,30,95,85,85,65,65,35,211,1
49367,383,689,95,60,79,100,125,81,70,83,50,37,50,60,383,0
49368,136,6,65,95,57,100,85,93,58,64,58,80,65,80,136,0
49369,711,548,125,130,90,130,90,95,80,80,80,80,80,80,711,0
49370,166,666,100,100,100,100,100,100,85,115,80,105,80,50,166,0
49371,718,616,71,120,95,120,95,99,105,140,55,30,55,95,718,0
49372,306,729,68,65,65,125,115,80,85,56,77,50,77,78,306,0
49373,510,102,60,62,50,62,60,40,60,65,60,130,75,110,102,1
49374,3,738,80,82,83,100,100,80,44,38,39,61,79,42,3,0
49375,759,112,42,52,67,39,56,50,95,95,85,125,65,55,112,1
49376,355,119,70,120,100,145,105,20,65,90,120,85,70,60,119,1
49377,250,631,75,95,95,95,95,85,80,95,82,60,82,75,250,0
49378,661,699,40,55,70,45,60,30,85,60,65,135,105,100,699,1
49379,326,446,70,65,65,55,55,70,79,85,60,55,60,71,446,1
49380,542,678,90,120,100,150,120,100,50,40,85,40,65,25,542,0
49381,634,537,55,50,40,40,40,75,50,65,107,105,107,86,537,1
49382,780,182,85,110,76,65,82,56,40,60,40,40,40,30,780,0
49383,572,489,75,98,63,98,63,101,100,5,5,15,65,30,572,0
49384,24,607,83,80,80,135,80,121,40,27,60,37,50,66,24,0
49385,357,785,60,25,35,70,80,60,65,90,122,58,75,84,785,1
49386,475,772,55,66,44,44,56,85,78,92,75,74,63,118,772,1
49387,637,593,60,45,70,75,85,55,75,80,55,25,35,35,637,0
49388,163,175,106,110,90,154,90,130,85,105,100,79,83,78,163,0
49389,476,647,65,76,84,54,96,105,60,60,50,40,50,75,476,0
49390,417,396,80,75,150,75,150,50,50,50,50,50,50,50,396,1
49391,707,20,100,120,100,150,120,90,65,150,40,15,80,145,20,1
49392,636,783,45,30,50,55,65,45,54,66,70,44,55,46,783,1
49393,410,201,95,145,130,120,90,120,70,100,115,30,65,30,410,0
49394,683,554,77,120,90,60,90,48,100,100,100,100,100,100,554,1
49395,242,710,35,65,35,65,35,65,89,145,90,105,80,91,710,1
49396,170,7,39,52,43,60,50,65,78,84,78,109,85,100,7,1
49397,455,560,97,165,60,65,50,58,110,123,65,100,65,65,560,1
49398,400,685,90,60,70,75,70,45,89,124,80,55,80,55,685,1
49399,30,250,60,85,69,65,79,80,75,95,95,95,95,85,250,1
49400,652,317,69,55,45,55,55,15,1,90,45,30,30,40,317,1
49401,667,514,55,55,55,85,55,30,70,70,115,130,90,60,514,1
49402,448,553,77,85,51,55,51,65,120,120,120,120,120,120,553,1
49403,602,771,55,63,90,50,80,42,95,65,65,110,130,60,771,1
49404,360,284,45,100,45,45,45,10,100,150,110,95,110,70,284,1
49405,22,459,63,60,55,50,50,71,60,59,85,79,105,36,22,0
49406,531,400,70,80,70,80,70,110,90,60,70,75,70,45,531,0
49407,287,316,38,30,41,30,41,60,61,90,45,50,50,160,316,1
49408,338,255,40,45,40,65,40,65,55,20,35,20,45,75,255,1
49409,283,678,100,110,90,85,90,60,50,40,85,40,65,25,283,0
49410,320,664,104,91,63,91,73,68,35,55,40,45,40,60,320,0
49411,540,273,75,125,70,125,70,115,40,45,35,65,55,70,540,0
49412,294,634,40,30,30,40,50,30,55,50,40,40,40,75,634,1
49413,331,576,50,70,100,40,40,30,75,98,63,98,63,101,576,1
49414,403,789,55,104,105,94,75,52,55,69,85,32,35,28,403,0
49415,276,388,70,110,75,145,85,145,64,165,75,93,83,75,276,0
49416,82,593,55,95,115,45,45,35,75,80,55,25,35,35,593,1
49417,725,357,41,56,40,62,44,71,60,25,35,70,80,60,725,0
49418,14,158,45,30,35,20,20,45,90,90,85,125,90,100,158,1
49419,481,543,71,82,64,64,59,112,91,90,106,130,106,77,481,0
49420,328,450,50,85,125,85,115,20,60,85,49,60,49,60,450,1
49421,555,691,45,45,55,45,55,63,70,55,75,45,65,60,555,0
49422,89,264,25,35,70,95,55,45,115,115,85,90,75,100,264,1
49423,191,5,55,40,85,80,105,40,39,52,43,60,50,65,5,1
49424,506,151,74,100,72,90,72,46,70,60,125,115,70,55,151,1
49425,634,407,55,50,40,40,40,75,45,75,60,40,30,50,634,0
49426,388,138,64,165,75,93,83,75,65,155,120,65,90,105,138,1
49427,393,18,65,130,60,75,60,75,45,25,50,25,25,35,393,0
49428,42,204,95,70,73,95,90,60,55,45,50,45,65,80,204,1
49429,105,601,60,48,45,43,90,42,45,53,70,40,60,42,601,1
49430,197,498,90,95,105,165,110,45,70,110,70,115,70,90,498,1
49431,386,207,44,75,35,63,33,45,30,30,30,30,30,30,386,0
49432,448,522,77,85,51,55,51,65,65,110,130,60,65,95,522,1
49433,759,124,42,52,67,39,56,50,105,95,80,40,80,90,124,1
49434,770,799,123,77,72,99,92,58,80,160,60,170,130,80,799,1
49435,140,162,20,10,55,15,20,80,91,134,95,100,100,80,162,1
49436,79,689,40,40,35,50,100,70,70,83,50,37,50,60,79,0
49437,538,432,75,75,130,75,130,95,50,95,90,95,90,180,432,1
49438,168,613,60,62,80,63,80,60,60,82,45,45,45,74,613,1
49439,372,214,50,48,43,46,41,60,60,85,42,85,42,91,214,1
49440,571,678,50,53,48,53,48,64,50,40,85,40,65,25,571,0
49441,100,229,30,35,30,100,35,80,70,130,100,55,80,65,229,1
49442,578,271,116,55,85,107,95,29,106,130,90,110,154,90,271,1
49443,612,180,50,72,35,35,35,65,40,20,30,40,80,55,612,0
49444,417,415,80,75,150,75,150,50,80,100,200,50,100,50,415,1
49445,348,535,45,90,20,65,20,65,50,65,107,105,107,86,535,1
49446,377,27,60,70,105,70,120,75,40,60,30,31,31,70,377,0
49447,197,537,90,95,105,165,110,45,50,65,107,105,107,86,537,1
49448,94,82,65,45,55,45,70,45,55,95,115,45,45,35,94,0
49449,533,622,50,65,107,105,107,86,65,90,115,45,115,58,533,0
49450,762,256,65,75,90,97,123,44,35,35,35,35,35,35,762,0
49451,263,391,90,85,75,115,100,115,99,68,83,72,87,51,263,0
49452,600,688,75,125,75,30,75,85,95,110,95,40,95,55,600,0
